EXECUTIONID,ABSTRACTIONID,ACTIONID,ARENAID,SHEETID,SYSTEMID,VARIANTID,ADAPTERID,X,Y,TYPE,VALUE,RAWVALUE,VALUETYPE,LASTMODIFIED,EXECUTIONTIME
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,6,-1,-1,jacoco_class_class.total,1,,,2023-05-11T14:12:02.502Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,9,-1,-1,jacoco_class_line.missedratio,1.0,,,2023-05-11T14:12:01.394Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,3,-1,-1,jacoco_class_instruction.coveredratio,0.0,,,2023-05-11T14:12:00.434Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,4,-1,-1,jacoco_class_branch.missedratio,1.0,,,2023-05-11T14:12:00.637Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,9,-1,-1,jacoco_class_branch.coveredratio,0.0,,,2023-05-11T14:12:02.606Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,4,-1,-1,jacoco_class_line.covered,0,,,2023-05-11T14:12:00.583Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,2,-1,-1,jacoco_class_method.total,6,,,2023-05-11T14:12:02.056Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,3,-1,-1,jacoco_class_line.missed,8,,,2023-05-11T14:12:02.140Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,2,-1,-1,jacoco_class_branch.missedratio,1.0,,,2023-05-11T14:12:02.056Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,8,-1,-1,jacoco_class_method.coveredratio,0.0,,,2023-05-11T14:12:01.141Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,1,-1,-1,jacoco_class_complexity.total,9,,,2023-05-11T14:12:01.803Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,0,-1,-1,jacoco_class_line.total,15,,,2023-05-11T14:11:59.477Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,9,-1,-1,jacoco_class_line.covered,0,,,2023-05-11T14:12:01.272Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,5,-1,-1,jacoco_class_class.covered,0,,,2023-05-11T14:12:00.690Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,2,-1,-1,jacoco_class_class.missed,1,,,2023-05-11T14:12:00.238Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,execute,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,2,-1,-1,loader.classes_loaded,12,,,2023-05-11T14:12:01.505Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,4,-1,-1,jacoco_class_line.coveredratio,0.0,,,2023-05-11T14:12:00.654Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,0,-1,-1,jacoco_class_complexity.covered,0,,,2023-05-11T14:12:01.696Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,4,-1,-1,jacoco_class_branch.missed,10,,,2023-05-11T14:12:00.654Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,2,-1,-1,jacoco_class_branch.total,4,,,2023-05-11T14:12:00.177Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,7,-1,-1,jacoco_class_class.covered,0,,,2023-05-11T14:12:02.585Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,2,-1,-1,jacoco_class_complexity.total,13,,,2023-05-11T14:12:02.096Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,1,-1,-1,loader.artifacts,6,,,2023-05-11T14:11:59.702Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,1,-1,-1,jacoco_class_complexity.missedratio,1.0,,,2023-05-11T14:11:59.893Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,7,-1,-1,jacoco_class_method.coveredratio,0.0,,,2023-05-11T14:12:02.585Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,8,-1,-1,jacoco_class_instruction.coveredratio,0.0,,,2023-05-11T14:12:01.141Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,1,-1,-1,jacoco_class_method.missed,6,,,2023-05-11T14:12:01.952Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,9,-1,-1,jacoco_class_complexity.total,6,,,2023-05-11T14:12:02.721Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,8,-1,-1,jacoco_class_line.missed,10,,,2023-05-11T14:12:02.566Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,9,-1,-1,jacoco_class_instruction.missedratio,1.0,,,2023-05-11T14:12:01.426Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,0,-1,-1,jacoco_class_line.coveredratio,0.0,,,2023-05-11T14:12:01.751Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,8,-1,-1,jacoco_class_instruction.covered,0,,,2023-05-11T14:12:01.141Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,0,-1,-1,jacoco_class_method.missedratio,1.0,,,2023-05-11T14:11:59.478Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,execute,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,0,-1,-1,loader.artifacts,1,,,2023-05-11T14:11:58.784Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,execute,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,2,-1,-1,loader.classes_loaded,12,,,2023-05-11T14:11:58.862Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,0,-1,-1,jacoco_class_class.missed,1,,,2023-05-11T14:11:59.469Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,4,-1,-1,loader.classes_loaded,1,,,2023-05-11T14:12:02.170Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,0,-1,-1,jacoco_class_method.total,6,,,2023-05-11T14:11:59.464Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,8,-1,-1,jacoco_class_method.coveredratio,0.0,,,2023-05-11T14:12:02.566Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,5,-1,-1,jacoco_class_instruction.missed,69,,,2023-05-11T14:12:00.690Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,3,-1,-1,jacoco_class_class.covered,0,,,2023-05-11T14:12:02.173Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,5,-1,-1,jacoco_class_class.missed,1,,,2023-05-11T14:12:00.786Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,3,-1,-1,jacoco_class_class.coveredratio,0.0,,,2023-05-11T14:12:00.337Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,9,-1,-1,jacoco_class_method.covered,0,,,2023-05-11T14:12:02.722Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,3,-1,-1,jacoco_class_class.total,1,,,2023-05-11T14:12:00.336Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,8,-1,-1,jacoco_class_complexity.coveredratio,0.0,,,2023-05-11T14:12:02.645Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,3,-1,-1,jacoco_class_complexity.coveredratio,0.0,,,2023-05-11T14:12:00.438Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,9,-1,-1,jacoco_class_class.coveredratio,0.0,,,2023-05-11T14:12:02.722Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,0,-1,-1,jacoco_class_complexity.total,9,,,2023-05-11T14:11:59.469Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,2,-1,-1,jacoco_class_line.missed,9,,,2023-05-11T14:12:02.059Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,7,-1,-1,jacoco_class_instruction.covered,0,,,2023-05-11T14:12:02.584Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,8,-1,-1,jacoco_class_line.covered,0,,,2023-05-11T14:12:02.666Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,execute,all,3486e19a-52de-48c3-9837-421913effd88,original,6,-1,-1,loader.artifacts,1,,,2023-05-11T14:12:01.556Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,4,-1,-1,jacoco_class_instruction.coveredratio,0.0,,,2023-05-11T14:12:02.274Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,1,-1,-1,jacoco_class_branch.total,2,,,2023-05-11T14:12:01.880Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,9,-1,-1,jacoco_class_class.total,1,,,2023-05-11T14:12:02.722Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,8,-1,-1,jacoco_class_line.total,11,,,2023-05-11T14:12:01.194Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,4,-1,-1,jacoco_class_complexity.total,8,,,2023-05-11T14:12:00.637Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,6,-1,-1,loader.classes_loaded,3,,,2023-05-11T14:12:00.833Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,1,-1,-1,jacoco_class_class.total,1,,,2023-05-11T14:11:59.889Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,3,-1,-1,jacoco_class_line.missedratio,1.0,,,2023-05-11T14:12:00.437Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,3,-1,-1,jacoco_class_method.missed,7,,,2023-05-11T14:12:02.091Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,8,-1,-1,jacoco_class_instruction.covered,0,,,2023-05-11T14:12:02.566Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,3,-1,-1,jacoco_class_complexity.total,11,,,2023-05-11T14:12:00.336Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,6,-1,-1,jacoco_class_line.missed,8,,,2023-05-11T14:12:02.499Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,6,-1,-1,jacoco_class_complexity.total,9,,,2023-05-11T14:12:02.456Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,3,-1,-1,jacoco_class_method.total,6,,,2023-05-11T14:12:00.438Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,7,-1,-1,jacoco_class_complexity.missedratio,1.0,,,2023-05-11T14:12:02.544Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,5,-1,-1,loader.artifacts,12,,,2023-05-11T14:12:02.421Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,7,-1,-1,jacoco_class_complexity.total,13,,,2023-05-11T14:12:02.585Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,6,-1,-1,jacoco_class_branch.coveredratio,0.0,,,2023-05-11T14:12:01.012Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,3,-1,-1,jacoco_class_branch.coveredratio,0.0,,,2023-05-11T14:12:00.434Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,5,-1,-1,jacoco_class_instruction.total,30,,,2023-05-11T14:12:02.427Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,1,-1,-1,jacoco_class_line.coveredratio,0.0,,,2023-05-11T14:12:01.883Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,8,-1,-1,jacoco_class_branch.total,10,,,2023-05-11T14:12:01.062Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,0,-1,-1,jacoco_class_complexity.missed,6,,,2023-05-11T14:12:01.750Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,1,-1,-1,jacoco_class_line.coveredratio,0.0,,,2023-05-11T14:11:59.889Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,4,-1,-1,jacoco_class_class.missed,1,,,2023-05-11T14:12:02.273Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,7,-1,-1,jacoco_class_branch.total,14,,,2023-05-11T14:12:02.585Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,8,-1,-1,loader.artifacts,1,,,2023-05-11T14:12:01.176Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,7,-1,-1,jacoco_class_branch.coveredratio,0.0,,,2023-05-11T14:12:02.544Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,5,-1,-1,jacoco_class_complexity.coveredratio,0.0,,,2023-05-11T14:12:02.427Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,2,-1,-1,jacoco_class_class.missedratio,1.0,,,2023-05-11T14:12:02.059Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,6,-1,-1,jacoco_class_class.covered,0,,,2023-05-11T14:12:00.838Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,2,-1,-1,loader.artifacts,10,,,2023-05-11T14:12:00.067Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,6,-1,-1,jacoco_class_branch.covered,0,,,2023-05-11T14:12:00.847Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,6,-1,-1,jacoco_class_branch.missedratio,1.0,,,2023-05-11T14:12:00.838Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,5,-1,-1,jacoco_class_branch.missed,10,,,2023-05-11T14:12:00.827Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,8,-1,-1,jacoco_class_class.covered,0,,,2023-05-11T14:12:02.667Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,1,-1,-1,jacoco_class_complexity.missedratio,1.0,,,2023-05-11T14:11:59.894Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,9,-1,-1,jacoco_class_method.missedratio,1.0,,,2023-05-11T14:12:01.426Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,0,-1,-1,jacoco_class_instruction.missed,41,,,2023-05-11T14:11:59.468Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,6,-1,-1,jacoco_class_class.total,1,,,2023-05-11T14:12:00.838Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,8,-1,-1,jacoco_class_branch.coveredratio,0.0,,,2023-05-11T14:12:02.667Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,2,-1,-1,jacoco_class_method.total,5,,,2023-05-11T14:12:02.059Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,4,-1,-1,jacoco_class_instruction.total,69,,,2023-05-11T14:12:00.535Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,5,-1,-1,jacoco_class_complexity.total,9,,,2023-05-11T14:12:00.733Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,2,-1,-1,jacoco_class_method.missed,6,,,2023-05-11T14:12:02.056Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,1b9a105a-40c3-4259-8767-510f6afd3e5f,original,3,-1,-1,loader.artifacts,1,,,2023-05-11T14:12:02.075Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,5,-1,-1,jacoco_class_line.missed,9,,,2023-05-11T14:12:02.427Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,1,-1,-1,jacoco_class_instruction.missed,70,,,2023-05-11T14:12:01.883Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,6,-1,-1,jacoco_class_complexity.missed,7,,,2023-05-11T14:12:02.499Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,5,-1,-1,jacoco_class_method.coveredratio,0.0,,,2023-05-11T14:12:00.827Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,8,-1,-1,jacoco_class_branch.covered,0,,,2023-05-11T14:12:01.062Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,execute,all,3486e19a-52de-48c3-9837-421913effd88,original,3,-1,-1,loader.classes_loaded,11,,,2023-05-11T14:12:01.526Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,df9bea55-3b46-4d48-bd65-53bd113e4135,original,2,-1,-1,jacoco_class_method.coveredratio,0.0,,,2023-05-11T14:12:00.080Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,9,-1,-1,jacoco_class_complexity.total,8,,,2023-05-11T14:12:01.272Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,9,-1,-1,jacoco_class_branch.covered,0,,,2023-05-11T14:12:02.682Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,64d05590-d055-4031-9454-10d0c7cfa0e1,original,8,-1,-1,jacoco_class_line.missedratio,1.0,,,2023-05-11T14:12:01.196Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3cfe7c2b-23b1-40ba-a87e-bdaa481b5690,original,4,-1,-1,jacoco_class_class.total,1,,,2023-05-11T14:12:00.637Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d4508b37-19a2-466b-a5a5-f37e3cf4342d,original,1,-1,-1,jacoco_class_branch.covered,0,,,2023-05-11T14:12:01.880Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,6,-1,-1,jacoco_class_method.coveredratio,0.0,,,2023-05-11T14:12:02.499Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,1,-1,-1,jacoco_class_class.missedratio,1.0,,,2023-05-11T14:11:59.894Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,c729dee8-59fd-4e75-a90c-27e2f05f4a74,original,8,-1,-1,jacoco_class_complexity.total,11,,,2023-05-11T14:12:01.062Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,d6edfca0-cf87-4494-a125-63aca4d76cf9,original,8,-1,-1,jacoco_class_class.missedratio,1.0,,,2023-05-11T14:12:02.606Z,0
d78adecf-f4d8-4460-806a-92ecb05cbe9d,ImmutableSet,filter,jacoco,all,3486e19a-52de-48c3-9837-421913effd88,original,4,-1,-1,jacoco_class_class.covered,0,,,2023-05-11T14:12:02.274Z,0
