15:27:50;SessionStarted;;;
15:27:50;ProjectStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;;
15:27:50;ProjectStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;;
15:27:51;MojoStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-resources-plugin:resources/default-resources;
15:27:51;MojoSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-resources-plugin:resources/default-resources;
15:27:51;MojoStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-compiler-plugin:compile/default-compile;
15:27:51;MojoSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-compiler-plugin:compile/default-compile;
15:27:51;MojoStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-resources-plugin:testResources/default-testResources;
15:27:51;MojoSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-resources-plugin:testResources/default-testResources;
15:27:51;MojoStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-compiler-plugin:testCompile/default-testCompile;
15:27:51;MojoSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-compiler-plugin:testCompile/default-testCompile;
15:27:51;ForkStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;evosuite-maven-plugin:generate/default-cli;
15:27:51;ForkedProjectStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;evosuite-maven-plugin:generate/default-cli;
15:27:51;MojoStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-resources-plugin:resources/default-resources;
15:27:51;MojoSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-resources-plugin:resources/default-resources;
15:27:51;MojoStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-compiler-plugin:compile/default-compile;
15:27:51;MojoSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;maven-compiler-plugin:compile/default-compile;
15:27:51;ForkedProjectSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;evosuite-maven-plugin:generate/default-cli;
15:27:51;ForkSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;evosuite-maven-plugin:generate/default-cli;
15:27:51;MojoStarted;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;evosuite-maven-plugin:generate/default-cli;
15:27:52;MojoStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-resources-plugin:resources/default-resources;
15:27:52;MojoSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-resources-plugin:resources/default-resources;
15:27:52;MojoStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-compiler-plugin:compile/default-compile;
15:27:52;MojoSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-compiler-plugin:compile/default-compile;
15:27:52;MojoStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-resources-plugin:testResources/default-testResources;
15:27:52;MojoSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-resources-plugin:testResources/default-testResources;
15:27:52;MojoStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-compiler-plugin:testCompile/default-testCompile;
15:27:52;MojoSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-compiler-plugin:testCompile/default-testCompile;
15:27:52;ForkStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;evosuite-maven-plugin:generate/default-cli;
15:27:52;ForkedProjectStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;evosuite-maven-plugin:generate/default-cli;
15:27:52;MojoStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-resources-plugin:resources/default-resources;
15:27:52;MojoSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-resources-plugin:resources/default-resources;
15:27:52;MojoStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-compiler-plugin:compile/default-compile;
15:27:52;MojoSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;maven-compiler-plugin:compile/default-compile;
15:27:52;ForkedProjectSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;evosuite-maven-plugin:generate/default-cli;
15:27:52;ForkSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;evosuite-maven-plugin:generate/default-cli;
15:27:52;MojoStarted;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;evosuite-maven-plugin:generate/default-cli;
15:30:01;MojoSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;evosuite-maven-plugin:generate/default-cli;
15:30:01;ProjectSucceeded;4e73bb0d-f01f-43e5-bf46-7ab7870a289f;;
15:30:01;ProjectStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;;
15:30:01;MojoStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-resources-plugin:resources/default-resources;
15:30:01;MojoSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-resources-plugin:resources/default-resources;
